,0.0,1.0027855153203342,2.0055710306406684,3.0083565459610027,4.011142061281337,5.013927576601671,6.016713091922005,7.0194986072423395,8.022284122562674,9.025069637883007,10.027855153203342,11.030640668523677,12.03342618384401,13.036211699164344,14.038997214484679,15.041782729805014,16.044568245125348,17.04735376044568,18.050139275766014,19.05292479108635,20.055710306406684,21.058495821727018,22.061281337047355,23.064066852367688,24.06685236768802,25.069637883008355,26.072423398328688,27.075208913649025,28.077994428969358,29.08077994428969,30.08356545961003,31.08635097493036,32.089136490250695,33.09192200557103,34.09470752089136,35.097493036211695,36.10027855153203,37.10306406685237,38.1058495821727,39.108635097493035,40.11142061281337,41.1142061281337,42.116991643454035,43.11977715877437,44.12256267409471,45.12534818941504,46.128133704735376,47.13091922005571,48.13370473537604,49.136490250696376,50.13927576601671,51.14206128133704,52.144846796657376,53.147632311977716,54.15041782729805,55.15320334261838,56.155988857938716,57.15877437325905,58.16155988857938,59.164345403899716,60.16713091922006,61.16991643454039,62.17270194986072,63.17548746518106,64.17827298050139,65.18105849582173,66.18384401114206,67.1866295264624,68.18941504178272,69.19220055710306,70.19498607242339,71.19777158774373,72.20055710306406,73.2033426183844,74.20612813370474,75.20891364902506,76.2116991643454,77.21448467966573,78.21727019498607,79.2200557103064,80.22284122562674,81.22562674094708,82.2284122562674,83.23119777158774,84.23398328690807,85.23676880222841,86.23955431754874,87.24233983286908,88.24512534818942,89.24791086350974,90.25069637883009,91.25348189415041,92.25626740947075,93.25905292479108,94.26183844011142,95.26462395543174,96.26740947075209,97.27019498607243,98.27298050139275,99.27576601671309,100.27855153203342,101.28133704735376,102.28412256267409,103.28690807799443,104.28969359331475,105.29247910863509,106.29526462395543,107.29805013927576,108.3008356545961,109.30362116991643,110.30640668523677,111.30919220055709,112.31197771587743,113.31476323119777,114.3175487465181,115.32033426183844,116.32311977715877,117.3259052924791,118.32869080779943,119.33147632311977,120.33426183844011,121.33704735376044,122.33983286908078,123.3426183844011,124.34540389972145,125.34818941504177,126.35097493036211,127.35376044568244,128.35654596100278,129.35933147632312,130.36211699164346,131.36490250696377,132.3676880222841,133.37047353760445,134.3732590529248,135.3760445682451,136.37883008356545,137.3816155988858,138.38440111420613,139.38718662952647,140.38997214484678,141.39275766016712,142.39554317548746,143.3983286908078,144.4011142061281,145.40389972144845,146.4066852367688,147.40947075208913,148.41225626740948,149.4150417827298,150.41782729805013,151.42061281337047,152.4233983286908,153.42618384401115,154.42896935933146,155.4317548746518,156.43454038997214,157.43732590529248,158.4401114206128,159.44289693593313,160.44568245125348,161.44846796657382,162.45125348189416,163.45403899721447,164.4568245125348,165.45961002785515,166.4623955431755,167.4651810584958,168.46796657381614,169.47075208913648,170.47353760445682,171.47632311977716,172.47910863509748,173.48189415041782,174.48467966573816,175.4874651810585,176.49025069637884,177.49303621169915,178.4958217270195,179.49860724233983,180.50139275766017,181.50417827298048,182.50696378830082,183.50974930362116,184.5125348189415,185.51532033426184,186.51810584958216,187.5208913649025,188.52367688022284,189.52646239554318,190.5292479108635,191.53203342618383,192.53481894150417,193.5376044568245,194.54038997214485,195.54317548746516,196.5459610027855,197.54874651810584,198.55153203342618,199.5543175487465,200.55710306406684,201.55988857938718,202.56267409470752,203.56545961002786,204.56824512534817,205.5710306406685,206.57381615598885,207.5766016713092,208.5793871866295,209.58217270194984,210.58495821727018,211.58774373259052,212.59052924791087,213.59331476323118,214.59610027855152,215.59888579387186,216.6016713091922,217.60445682451254,218.60724233983285,219.6100278551532,220.61281337047353,221.61559888579387,222.61838440111418,223.62116991643452,224.62395543175487,225.6267409470752,226.62952646239555,227.63231197771586,228.6350974930362,229.63788300835654,230.64066852367688,231.6434540389972,232.64623955431753,233.64902506963787,234.6518105849582,235.65459610027855,236.65738161559887,237.6601671309192,238.66295264623955,239.6657381615599,240.66852367688023,241.67130919220054,242.67409470752088,243.67688022284122,244.67966573816156,245.68245125348187,246.6852367688022,247.68802228412255,248.6908077994429,249.69359331476323,250.69637883008355,251.6991643454039,252.70194986072423,253.70473537604457,254.70752089136488,255.71030640668522,256.71309192200556,257.7158774373259,258.71866295264624,259.7214484679666,260.7242339832869,261.7270194986072,262.72980501392755,263.7325905292479,264.7353760445682,265.73816155988857,266.7409470752089,267.74373259052925,268.7465181058496,269.74930362116993,270.7520891364902,271.75487465181055,272.7576601671309,273.76044568245123,274.7632311977716,275.7660167130919,276.76880222841226,277.7715877437326,278.77437325905294,279.7771587743732,280.77994428969356,281.7827298050139,282.78551532033424,283.7883008356546,284.7910863509749,285.79387186629526,286.7966573816156,287.79944289693594,288.8022284122562,289.80501392757657,290.8077994428969,291.81058495821725,292.8133704735376,293.81615598885793,294.81894150417827,295.8217270194986,296.82451253481895,297.8272980501393,298.8300835654596,299.8328690807799,300.83565459610026,301.8384401114206,302.84122562674094,303.8440111420613,304.8467966573816,305.84958217270196,306.8523676880223,307.8551532033426,308.8579387186629,309.86072423398326,310.8635097493036,311.86629526462394,312.8690807799443,313.8718662952646,314.87465181058496,315.8774373259053,316.8802228412256,317.88300835654593,318.88579387186627,319.8885793871866,320.89136490250695,321.8941504178273,322.89693593314763,323.899721448468,324.9025069637883,325.9052924791086,326.90807799442894,327.9108635097493,328.9136490250696,329.91643454038996,330.9192200557103,331.92200557103064,332.924791086351,333.9275766016713,334.9303621169916,335.93314763231194,336.9359331476323,337.9387186629526,338.94150417827296,339.9442896935933,340.94707520891365,341.949860724234,342.9526462395543,343.9554317548746,344.95821727019495,345.9610027855153,346.96378830083563,347.966573816156,348.9693593314763,349.97214484679665,350.974930362117,351.97771587743733,352.9805013927577,353.98328690807796,354.9860724233983,355.98885793871864,356.991643454039,357.9944289693593,358.99721448467966,360.0
-1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
-0.9888268156424581,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
-0.9776536312849162,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
-0.9664804469273743,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
-0.9553072625698324,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
-0.9441340782122906,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
-0.9329608938547486,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
-0.9217877094972067,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
-0.9106145251396648,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
